time,size_sent,size_rcv 
0,11.1625,52.6640625 
10,21.10625,99.4765625 
20,31.0296875,146.2890625 
30,47.2078125,222.359375 
40,62.1171875,292.578125 
50,103.0546875,485.675 
60,148.9359375,702.1828125 
70,192.4109375,906.9875 
80,237.1046875,1117.64375 
90,331.425,1562.3625 
100,407.1578125,1919.303125 
