time,page 
0,41.20031364977099 
10,2.2717390227532746 
20,4.596577639940395 
30,0.9466475947463517 
40,2.832748057197384 
50,11.250489718144346 
60,4.418316618015773 
70,4.115478847235254 
80,3.623705320524836 
90,8.040899626782977 
100,3.6052604924595464 
