time,size_sent,size_rcv 
0,6.93125,24.95625 
10,19.63203125,70.709375 
20,32.35625,116.4625 
30,60.103125,216.2875 
40,91.34609375,328.590625 
50,104,374.34375 
60,138.634375,499.125 
70,189.521875,682.1375 
80,242.703125,873.46875 
90,318.925,1147.9875 
