time,connect,request 
0,26.461,34.555 
10,26.461,34.555 
20,26.461,34.555 
30,26.461,34.555 
40,26.461,34.555 
50,26.461,34.555 
60,26.461,34.555 
70,26.461,34.555 
80,26.461,34.555 
90,26.461,34.555 
