time,connect,request 
0,0.6,1.8 
10,1.1,3.3 
20,1.1,3.3 
30,2.4,7.2 
40,2.7,8.1 
50,1.1,3.3 
60,3,9 
70,4.4,13.2 
80,4.6,13.8 
90,6.6,19.8 
