time,freemem@tsung_controller@ip-172-31-16-249 
0,3521.65625 
10,3523.1328125 
20,3522.07421875 
30,3514.04296875 
40,3521.78515625 
50,3521.81640625 
60,3521.67578125 
70,3521.703125 
80,3521.47265625 
90,3521.33984375 
