time,page 
0,33.37422222222222 
10,17.62725 
20,18.959 
30,16.178846153846155 
40,17.398666666666667 
50,21.457363636363635 
60,17.963783783783786 
70,18.519028571428574 
80,17.22416666666667 
90,19.541355263157897 
100,17.806377049180337 
