time,users_count,finish_users_count 
0,1.4,1.4 
10,1,1 
20,0.4,0.4 
30,1.6,1.6 
40,2.2,2.2 
50,1.7,1.7 
60,2.6,2.6 
70,3.3,3.3 
80,5.1,5.1 
90,6.9,6.9 
100,7.7,7.7 
