time,freemem@tsung_controller@ip-172-31-16-249 
0,3521.3359375 
10,3522.6796875 
20,3522.69921875 
30,3522.69921875 
40,3522.69921875 
50,3522.69921875 
60,3522.69921875 
70,3522.69921875 
