time,freemem@tsung_controller@ip-172-31-16-249 
0,3521.3359375 
10,3521.3359375 
20,3521.3359375 
30,3521.3359375 
40,3518.265625 
50,3518.265625 
60,3518.265625 
70,3518.265625 
