time,connect,request 
0,0.5,0.5 
10,1,1 
20,0.8,0.8 
30,1.3,1.3 
40,1.9,1.9 
50,2.3,2.3 
60,2.6,2.6 
70,4.4,4.4 
80,4,4 
90,6.5,6.5 
100,9.5,9.5 
