time,size_sent,size_rcv 
0,0.71484375,3.18359375 
10,2.14453125,9.55078125 
20,3.28828125,14.64453125 
30,5.146875,22.921875 
40,7.86328125,35.01953125 
50,11.1515625,49.6640625 
60,14.86875,66.21875 
70,21.159375,94.234375 
80,26.878125,119.703125 
90,36.17109375,161.08984375 
100,49.753125,221.578125 
