time,users_count,finish_users_count 
0,0.5,0.5 
10,1,1 
20,1,1 
30,1.1,1.1 
40,2,1.9 
50,2.3,2.4 
60,2.6,2.6 
70,4.4,4.3 
80,3.9,4 
90,6.8,6.8 
100,9.3,9.3 
