time,load@tsung_controller@ip-172-31-28-213 
0,0.0 
10,0.0 
20,0.1484375 
30,0.12109375 
40,0.1015625 
50,0.08984375 
60,0.0703125 
70,0.05859375 
80,0.05078125 
90,0.0390625 
100,0.0390625 
