time,size_sent,size_rcv 
0,0.71484375,3.18359375 
10,1.4296875,6.3671875 
20,1.14375,5.09375 
30,1.85859375,8.27734375 
40,2.71640625,12.09765625 
50,3.28828125,14.64453125 
60,3.7171875,16.5546875 
70,6.290625,28.015625 
80,5.71875,25.46875 
90,9.29296875,41.38671875 
100,13.58203125,60.48828125 
