time,freemem@tsung_controller@ip-172-31-16-249 
0,3522.8046875 
10,3524.78125 
20,3524.1015625 
30,3523.4453125 
40,3523.4609375 
50,3523.3046875 
60,3523.32421875 
70,3523.20703125 
80,3523.2109375 
90,3522.77734375 
100,3522.26953125 
