time,connect,request 
0,1.4,1.4 
10,1,1 
20,0.3,0.3 
30,1.5,1.5 
40,2.3,2.3 
50,1.8,1.8 
60,2.6,2.6 
70,3,3 
80,5.3,5.3 
90,6.9,6.9 
100,7.8,7.8 
